AnimalID,Age,Sex,Genotype,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,AVG_Correct Reward Collection,AVG_Correct touch latency,AVG_End Summary - % Correct,AVG_End Summary - Condition,AVG_End Summary - Incorrect Touches,AVG_End Summary - No Correction Trials,AVG_End Summary - Trials Completed,AVG_Incorrect Touch Latency
lw260f322,11_13     ,m,B6SJLF1/J,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 3:55:12 PM,1.529305555555556,10.937833333333336,100,1493.197,48,,36,3.3056315789473683
lw354a416,11_13     ,m,C57BL/6J,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,08/27/16 1:21:12 PM,1.4491388888888892,7.484500000000001,100,1138.478,43,,36,6.669384615384615
lw358a420,11_13     ,m,C57BL/6J,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,8/27/2016 2:01:11 PM,2.282861111111112,16.77925,100,1599.793,104,,36,5.617666666666667
lt375a437,11_13     ,m,APP/PS1,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,8/27/2016 2:44:46 PM,1.7177777777777778,9.501638888888888,100,1203.136,88,,36,4.4463888888888885
lw361a423,11_13     ,m,C57BL/6J,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,08/27/16 13:07:39,1.9345833333333335,8.238916666666668,100,1226.402,50,,36,4.639937499999999
lw363a425,11_13     ,m,C57BL/6J,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,08/27/16 13:07:45,3.113805555555555,31.151444444444436,100,2162.912,99,,36,11.265833333333333
